326,43.6,43.6
327,45.6,44.6
328,45.6,45.6
329,46.1,46.1
330,44.8,44.8
331,47.8,45.55
332,46.3,46.3
333,46.3,46.3
334,46.3,46.3
335,47.3,47.3
336,47.0,47.0
337,48.0,48.0
338,46.6,46.6
339,47.5,47.5
340,45.1,48.0
341,48.5,47.2
342,49.3,49.3
343,48.5,48.5
344,49.0,49.0
345,49.0,49.0
346,50.0,50.0
347,48.5,48.5
348,47.8,47.8
349,50.7,49.25
350,50.7,50.7
351,52.9,50.55
352,50.4,52.599999999999994
353,52.3,51.849999999999994
354,53.3,53.3
355,48.8,52.3
356,51.3,49.15
357,49.5,49.9
358,48.5,48.5
359,47.8,47.8
